,Unnamed: 0,rank_order,rank,name,scores_overall,scores_overall_rank,scores_resources,scores_resources_rank,scores_engagement,scores_engagement_rank,scores_outcomes,scores_outcomes_rank,scores_environment,scores_environment_rank,nid,location,stats_fees_oos,stats_board,stats_salary,Chemical Engineering,Architecture,Psychology,General Engineering,Sociology,Electrical & Electronic Engineering,"Geology, Environmental, Earth & Marine Sciences",Computer Science,Chemistry,Accounting & Finance,"Art, Performing Arts & Design",Biological Sciences,Politics & International Studies (incl Development Studies),Civil Engineering,Agriculture & Forestry,Law,"Languages, Literature & Linguistics",Communication & Media Studies,Mechanical & Aerospace Engineering,Economics & Econometrics,Medicine & Dentistry,Physics & Astronomy,Geography,"History, Philosophy & Theology",Mathematics & Statistics,Business & Management,Other Health,Archaeology,Education,Veterinary Science,Sport Science,latitude,longitude
185,185,186,=185,Temple University,59.0,186,14.6,338,17.2,60,20.0,266,7.2,111,907,Pennsylvania,"$28,418","$11,696","$48,767",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,39.981188,-75.15628281
186,186,187,187,St Lawrence University,58.9,187,19.5,118,15.4,529,20.7,243,3.3,616,593654,New York,"$52,990","$13,656","$47,367",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,44.5875837,-75.14814464
187,187,188,188,Clemson University,58.8,188,13.8,376,17.0,78,24.9,116,3.1,630,819,South Carolina,"$36,058","$9,592","$51,367",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,34.66869155,-82.83743476
188,188,189,=189,"University of California, Riverside",58.7,189,13.6,385,15.9,335,20.9,230,8.4,29,607,California,"$41,931","$15,542","$48,067",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,33.9814567,-117.374703
189,189,190,=189,Lawrence University,58.7,190,20.8,94,15.8,383,17.4,361,4.7,429,594977,Wisconsin,"$46,101","$10,032","$42,300",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,44.26073645,-88.39891226
190,190,191,=189,Westmont College,58.7,191,17.2,212,15.7,435,20.9,232,4.8,423,592046,California,"$44,044","$13,886","$49,133",0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,34.449604799999996,-119.66027439999999
191,191,192,192,Gustavus Adolphus College,58.6,192,18.6,140,15.6,450,21.6,208,2.9,663,593120,Minnesota,"$44,080","$9,670","$49,667",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,44.32178270000001,-93.97404805
192,192,193,=193,"California Polytechnic State University, San Luis Obispo",58.4,193,8.0,657,16.6,157,28.8,70,4.9,394,591884,California,"$21,312","$13,134","$63,933",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,35.3074623,-120.6646483
193,193,194,=193,Saint Mary's College of California,58.4,194,15.4,293,16.9,105,19.4,288,6.7,164,592037,California,"$45,686","$15,320","$57,100",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,37.84110195,-122.1097645
194,194,195,195,The University of Tulsa,58.3,195,20.3,107,16.9,109,15.8,449,5.3,346,131482,Oklahoma,"$39,502","$11,116","$45,733",1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,36.152323700000004,-95.94596153
195,195,196,196,State University of New York Albany,58.2,196,13.4,399,15.1,604,22.1,186,7.5,90,710,New York,"$24,370","$13,464","$50,733",0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,42.68435875,-73.82583423
196,196,197,197,Bradley University,58.1,197,16.7,230,17.3,38,20.3,255,3.8,546,592337,Illinois,"$32,930","$10,310","$52,067",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,40.6981131,-89.61552823
197,197,198,198,University of the Sciences,58.0,198,23.1,51,12.6,801,16.9,388,5.4,332,594329,Pennsylvania,"$39,994","$15,738","$93,067",0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,39.94686779999999,-75.2071035
198,198,199,=199,Fairfield University,57.9,199,15.8,272,17.0,80,22.9,157,2.3,735,592106,Connecticut,"$47,165","$14,280","$70,133",1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,41.15967565,-73.25740309999999
199,199,200,=199,Michigan Technological University,57.9,200,17.3,204,15.7,422,21.5,212,3.4,603,840,Michigan,"$33,961","$10,477","$64,167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,47.1099114,-88.55115133
200,200,201,=199,Missouri University of Science and Technology,57.9,201,15.6,284,14.8,678,23.0,153,4.5,459,131700,Missouri,"$27,701","$10,094","$67,467",1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,37.95289395,-91.77385801
201,201,202,=199,Wofford College,57.9,202,18.2,156,15.1,617,22.4,170,2.2,753,594485,South Carolina,"$41,955","$12,140","$50,400",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,34.96104065,-81.93527627
202,202,203,=203,Clark University,57.8,203,19.4,119,15.3,543,16.9,383,6.2,216,131481,Massachusetts,"$44,400","$8,860","$45,467",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,42.25145405,-71.82261469
203,203,204,=203,Lake Forest College,57.8,204,15.7,276,14.6,705,21.3,222,6.2,223,592385,Illinois,"$45,548","$10,052","$49,000",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,42.2488266,-87.82911109999999
204,204,205,=205,CUNY City College of New York,57.7,205,16.0,260,14.6,698,18.3,320,8.7,12,593510,New York,"$14,330","$15,550","$45,967",1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,40.820047100000004,-73.9492724
205,205,206,=205,Clarkson University,57.7,206,17.4,194,14.2,752,22.6,164,3.5,588,593486,New York,"$47,950","$14,488","$69,733",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,44.65958875,-75.00623975
206,206,207,=205,University of Oklahoma,57.7,207,13.3,401,16.8,126,21.8,201,5.8,272,794,Oklahoma,"$24,444","$10,588","$48,833",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,35.1959878,-97.44570828
207,207,208,=208,Adelphi University,57.6,208,16.1,256,15.2,563,19.5,280,6.9,135,593459,New York,"$37,170","$15,120","$55,000",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,40.71960525,-73.65201234
208,208,209,=208,Bryant University,57.6,209,14.6,332,15.9,334,23.2,147,4.0,512,594404,Rhode Island,"$42,109","$15,095","$66,667",0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,41.92209145,-71.53715174
209,209,210,=208,CUNY Hunter College,57.6,210,13.5,387,15.0,620,20.7,239,8.5,21,593513,New York,"$14,372","$8,288","$45,767",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,40.7678398,-73.9645291
210,210,211,=208,Drake University,57.6,211,18.3,151,15.9,342,20.1,262,3.4,599,592577,Iowa,"$39,062","$10,158","$56,933",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,41.60307425,-93.65527420000001
211,211,212,=208,Florida State University,57.6,212,9.7,578,17.3,40,24.9,117,5.7,281,131777,Florida,"$21,683","$10,458","$45,100",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,30.44235995,-84.29747867
212,212,213,=208,Loyola University Maryland,57.6,213,16.6,237,14.8,674,22.7,162,3.6,574,592820,Maryland,"$47,560","$14,150","$65,300",0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,39.34835595,-76.61592931
213,213,214,=208,University of Portland,57.6,214,15.5,288,15.3,557,23.0,154,3.8,551,594101,Oregon,"$44,026","$12,658","$56,400",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,45.57340675,-122.72635290000001
214,214,215,=208,Susquehanna University,57.6,215,16.9,225,15.7,433,21.2,227,3.8,553,594368,Pennsylvania,"$45,470","$12,090","$52,200",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,40.79688725,-76.87503743
215,215,216,=208,Washington & Jefferson College,57.6,216,17.8,175,15.1,614,21.5,215,3.1,636,594386,Pennsylvania,"$46,628","$11,806","$51,333",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,40.171920899999996,-80.24134964
216,216,217,217,Drew University,57.5,217,18.8,135,14.8,668,16.9,385,6.9,136,593387,New Jersey,"$49,168","$13,696","$51,267",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,40.76066025,-74.4280349
217,217,218,218,Southwestern University,57.4,218,17.3,205,15.9,361,19.2,292,5.0,388,594689,Texas,"$40,560","$11,170","$50,467",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,30.6367076,-97.6625885
218,218,219,219,Miami University,57.3,219,13.1,412,17.6,15,21.7,204,4.8,415,131462,Ohio,"$32,750","$13,202","$45,933",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,39.509414,-84.73109983
219,219,220,220,Knox College,57.2,220,18.9,131,15.1,597,16.5,410,6.7,157,592382,Illinois,"$44,958","$9,696","$39,867",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,40.86553690566344,-90.26520034245227
220,220,221,=221,DePaul University,57.1,221,12.6,439,17.1,69,20.8,233,6.6,170,592349,Illinois,"$39,010","$13,797","$51,533",0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,41.92401995,-87.65472634
221,221,222,=221,Stonehill College,57.1,222,16.5,245,15.4,531,22.9,159,2.3,743,592982,Massachusetts,"$41,300","$15,760","$59,333",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,42.05931925,-71.07922070000001
222,222,223,=221,Washington College,57.1,223,17.8,174,14.9,661,20.4,254,4.0,524,592853,Maryland,"$44,820","$11,040","$46,900",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,39.218376,-76.0692567
223,223,224,=224,Arizona State University (Tempe),57.0,224,11.8,470,16.8,111,20.4,247,8.0,45,591,Arizona,"$27,372","$12,209","$46,067",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,33.42152185,-111.93316159999999
224,224,225,=224,Beloit College,57.0,225,18.3,150,15.4,498,18.2,328,5.2,349,594956,Wisconsin,"$48,706","$8,436","$40,600",0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,42.5009819,-89.01577774
225,225,226,=224,Centre College,57.0,226,19.3,121,15.4,504,19.0,297,3.2,620,592655,Kentucky,"$40,500","$10,180","$44,300",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,37.64504455,-84.78112961
226,226,227,=224,Dominican University of California,57.0,227,18.2,155,14.1,761,18.2,329,6.5,185,591941,California,"$44,690","$14,650","$53,067",0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,37.98008565,-122.51430690000001
227,227,228,228,Hofstra University,56.9,228,17.2,208,16.4,207,17.7,353,5.7,285,131554,New York,"$43,960","$14,250","$52,867",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,40.71703345,-73.59983501
228,228,229,=229,"Embry-Riddle Aeronautical University, Daytona Beach",56.8,229,15.8,271,15.0,622,19.8,269,6.2,220,658313,Florida,"$34,822","$11,100","$63,367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.19175315,-81.04958387
229,229,230,=229,Gonzaga University,56.8,230,16.2,251,15.7,414,22.0,188,2.8,683,594872,Washington,"$41,330","$11,550","$54,400",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,47.6667117,-117.40304569999999
230,230,231,=229,Providence College,56.8,231,15.7,278,16.5,194,22.0,191,2.5,719,594413,Rhode Island,"$48,764","$14,240","$60,833",0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,41.84366,-71.43477653
231,231,232,=232,CUNY Bernard M. Baruch College,56.7,232,7.6,675,14.2,749,26.4,91,8.5,20,593501,New York,"$14,452","$17,926","$56,250",0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,40.7403892,-73.98322859999999
232,232,233,=232,University of Scranton,56.7,233,16.0,266,16.9,106,21.9,196,2.0,771,594356,Pennsylvania,"$43,310","$14,618","$56,433",0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,41.40644645,-75.65774968
233,233,234,=234,Ithaca College,56.6,234,16.9,219,16.8,120,20.1,263,2.8,684,593573,New York,"$42,884","$15,274","$51,000",0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,42.4195902,-76.49849198
234,234,235,=234,Lewis & Clark College,56.6,235,19.1,127,14.1,764,18.5,315,5.0,375,594089,Oregon,"$48,988","$11,996","$43,633",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,45.448433,-122.6698744
235,235,236,=234,Mercer University,56.6,236,16.7,235,16.6,168,16.9,387,6.4,194,592274,Georgia,"$24,480","$11,315","$47,233",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,32.831806,-83.64990290000001
236,236,237,237,Pratt Institute,56.5,237,18.6,143,14.3,745,16.8,395,6.8,146,593639,New York,"$50,038","$12,020","$42,600",0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,40.69133825,-73.96301633
237,237,238,238,University of Kansas,56.4,238,16.0,263,16.5,186,18.7,308,5.2,354,751,Kansas,"$26,592","$10,276","$46,700",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,38.958058,-95.2477503
238,238,239,=239,University of Oregon,56.3,239,13.0,422,16.4,218,20.7,242,6.2,226,880,Oregon,"$34,611","$11,450","$43,233",0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,44.04455155,-123.07173600000002
239,239,240,=239,Southern Illinois University Carbondale,56.3,240,17.0,217,16.3,243,16.4,419,6.6,182,592448,Illinois,"$26,856","$10,622","$41,967",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.7079717,-89.2229983
240,240,241,=239,Westminster College (Utah),56.3,241,17.9,168,16.8,133,17.8,351,3.8,555,594761,Utah,"$33,560","$9,244","$48,000",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,40.7312521,-111.8555636
241,241,242,=242,Cornell College,56.2,242,19.3,122,16.1,291,17.4,359,3.4,598,592571,Iowa,"$40,880","$9,110","$41,700",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,41.92539779999999,-91.42398553
242,242,243,=242,University of Dayton,56.2,243,14.8,319,17.1,68,20.3,257,4.0,514,593909,Ohio,"$41,750","$13,180","$52,433",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,39.73845985,-84.17919478
243,243,244,=242,College of Saint Benedict,56.2,244,14.4,351,16.2,271,22.8,161,2.8,689,593150,Minnesota,"$43,738","$10,742","$49,933",0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,45.5619144,-94.3198793
244,244,245,=245,Florida Institute of Technology,56.1,245,15.4,290,15.2,568,18.1,334,7.4,96,873,Florida,"$41,240","$13,610","$57,667",1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,28.064229600000004,-80.62300972
245,245,246,=245,New Jersey Institute of Technology,56.1,246,12.6,441,14.0,771,21.7,205,7.7,66,845,New Jersey,"$31,918","$13,300","$66,300",1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,40.7423025,-74.17928172
246,246,247,=245,Saint Joseph's University,56.1,247,14.8,323,15.9,358,21.9,195,3.4,606,594350,Pennsylvania,"$43,880","$14,840","$58,533",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,39.99652965,-75.24151167
247,247,248,=245,University of Wyoming,56.1,248,16.2,255,17.3,48,19.6,279,3.0,654,864,Wyoming,"$13,731","$10,320","$46,533",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41.314477399999994,-105.56432290000001
248,248,249,=249,Auburn University,55.9,249,13.0,416,17.2,49,22.1,182,3.6,568,817,Alabama,"$29,640","$13,332","$47,200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,32.591963,-85.49598607
249,249,250,=249,Oklahoma City University,55.9,250,17.7,178,17.3,42,15.5,466,5.5,316,594059,Oklahoma,"$30,726","$8,624","$41,067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.49631525,-97.54122412
250,250,251,=251,"University of California, Santa Cruz",55.8,251,11.5,485,14.9,641,21.6,207,7.9,55,574,California,"$42,034","$16,055","$44,533",0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,38.5382322,-121.7617125
251,251,252,=251,Rutgers University-Newark,55.8,252,13.4,398,14.1,766,19.5,283,8.7,16,593423,New Jersey,"$30,026","$13,266","$56,267",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,40.74296,-74.17219258
252,252,253,=253,Albion College,55.7,253,17.6,183,16.5,179,18.0,337,3.5,585,593015,Michigan,"$43,050","$12,210","$46,167",0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,42.243725500000004,-84.74290095
253,253,254,=253,Thomas Jefferson University,55.7,254,17.3,202,15.1,596,18.1,335,5.2,353,670515,Pennsylvania,"$39,130","$13,005","$49,533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9489114,-75.15805656
254,254,255,=253,Saint John's University,55.7,255,15.7,279,15.7,429,21.9,194,2.4,727,595232,Minnesota,"$43,356","$10,116","$58,600",0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,45.5807337,-94.3922495
255,255,256,=256,University of Alabama at Birmingham,55.6,256,16.3,247,15.8,371,16.8,391,6.7,150,591755,Alabama,"$19,032","$11,682","$40,367",1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,33.5016153,-86.80604756
256,256,257,=256,Luther College,55.6,257,18.6,141,15.7,419,18.9,303,2.4,724,592595,Iowa,"$41,020","$8,970","$44,233",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,43.31106299999999,-91.8062533
257,257,258,=256,Molloy College,55.6,258,14.5,341,15.4,520,20.4,251,5.4,327,593606,New York,"$30,310","$14,712","$57,967",0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,40.68627120000001,-73.62711908
258,258,259,=256,Saint Anselm College,55.6,259,17.2,209,15.2,576,21.9,193,1.2,801,593369,New Hampshire,"$39,990","$14,146","$55,533",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,42.98355765,-71.50775002
259,259,260,260,University of Hawai’i at Mānoa,55.5,260,19.4,120,15.5,476,12.9,590,7.7,63,722,Hawaii,"$33,786","$13,673","$44,133",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.2982795,-157.8186923
260,260,261,=261,Hope College,55.4,261,17.4,198,16.6,165,19.0,298,2.4,723,595226,Michigan,"$32,780","$10,000","$44,200",0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,42.7867245,-86.09964267
261,261,262,=261,Quinnipiac University,55.4,262,14.1,361,15.5,488,22.2,179,3.6,581,595271,Connecticut,"$46,780","$14,190","$60,533",0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,41.41860555,-72.89372645
262,262,263,=261,Valparaiso University,55.4,263,16.0,267,17.4,37,18.0,341,4.0,523,592559,Indiana,"$38,760","$11,400","$48,733",0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,41.462944799999995,-87.04464890000001
263,263,264,=264,Bard College,55.2,264,21.9,71,12.7,800,15.8,441,4.8,413,595274,New York,"$52,906","$15,066","$38,100",0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,42.0225482,-73.91072422
264,264,265,=264,Rollins College,55.2,265,18.1,158,15.4,526,16.6,406,5.1,367,592190,Florida,"$48,335","$14,730","$44,033",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,28.5925001,-81.3489577
265,265,266,=266,Manhattan College,55.1,266,13.0,419,14.8,675,22.0,189,5.2,355,593591,New York,"$41,412","$15,600","$63,167",1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,40.8884586,-73.9027844
266,266,267,=266,The College of New Jersey,55.1,267,13.1,414,15.4,523,21.6,209,5.0,380,593438,New Jersey,"$27,578","$13,201","$56,900",1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,40.26855155,-74.77797683
267,267,268,=266,New York Institute of Technology,55.1,268,17.9,167,13.9,774,14.8,495,8.5,24,595277,New York,"$35,870","$17,086","$52,933",0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,40.811474600000004,-73.6062057
268,268,269,269,Earlham College,55.0,269,21.0,87,15.6,444,11.8,649,6.6,171,592484,Indiana,"$45,750","$9,920","$34,300",0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,39.8204275,-84.91323124
269,269,270,=270,Hampshire College,54.7,270,20.0,111,16.8,118,12.3,620,5.7,283,592913,Massachusetts,"$51,608","$13,606","$33,400",0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,42.32577005,-72.53223877
270,270,271,=270,San Diego State University,54.7,271,6.3,726,15.9,359,24.2,130,8.2,39,969,California,"$19,340","$15,966","$48,900",0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,32.7761529,-117.0733037
271,271,272,=270,The University of Tennessee-Knoxville,54.7,272,14.9,316,15.5,494,20.8,237,3.5,594,131711,Tennessee,"$31,390","$10,696","$43,600",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,35.9516352,-83.93088188
272,272,273,273,Duquesne University,54.6,273,15.1,303,16.8,116,20.4,249,2.3,734,594176,Pennsylvania,"$36,394","$12,114","$56,467",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,40.43814605,-79.99213564
273,273,274,274,Hampden-Sydney College,54.5,274,20.6,97,15.7,415,16.8,393,1.4,799,594803,Virginia,"$43,940","$13,420","$50,200",0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,37.24316945,-78.45863589
274,274,275,275,Whittier College,54.4,275,18.6,145,14.1,768,14.4,520,7.2,114,592049,California,"$46,110","$13,310","$44,633",0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,33.97784155,-118.03022209999999
275,275,276,=276,"University of Nevada, Reno",54.3,276,13.1,413,16.0,321,19.2,291,5.9,258,593345,Nevada,"$21,540","$10,940","$45,667",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,39.54425325,-119.81631740000002
276,276,277,=276,Rutgers University-Camden,54.3,277,14.9,314,14.6,709,18.1,336,6.7,162,593420,New Jersey,"$29,924","$12,094","$56,267",0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,39.94836125,-75.12269863
